trip_id,arrival_time,departure_time,stop_id,stop_sequence
85157_11715,21:01:00,21:01:00,76869,1
85157_11715,21:04:00,21:05:00,76851,2
85157_11715,21:07:00,21:08:00,76844,3
85157_11715,21:11:00,21:11:00,76836,4
85157_11715,21:15:00,21:15:00,76828,5
85157_11715,21:17:00,21:18:00,178278,6
85157_11715,21:20:00,21:21:00,76786,7
85157_11715,21:24:00,21:25:00,76794,8
85157_11715,21:29:00,21:29:00,76778,9
85157_11715,21:33:00,21:33:00,76760,10
85157_11715,21:37:00,21:40:00,76737,11
85157_11715,21:42:00,21:43:00,76752,12
85157_11715,21:45:00,21:45:00,178279,13
85157_11715,21:48:00,21:48:00,76745,14
85157_11715,21:52:00,21:58:00,76604,15
85157_11715,22:01:00,22:02:00,76430,16
85157_11715,22:05:00,22:05:00,76422,17
85157_11715,22:08:00,22:08:00,76380,18
85157_11715,22:12:00,22:13:00,76372,19
85157_11715,22:15:00,22:16:00,76364,20
85157_11715,22:18:00,22:18:00,76349,21
85157_11715,22:20:00,22:21:00,76356,22
85157_11715,22:24:00,22:27:00,76109,23
85157_11715,22:29:00,22:29:00,76133,24
85157_11715,22:32:00,22:32:00,76141,25
85157_11715,22:35:00,22:35:00,76067,26
85157_11715,22:37:00,22:37:00,76075,27
85157_11715,22:41:00,22:48:00,76000,28
85157_11715,22:59:00,22:59:00,75952,29
85157_11715,23:00:00,23:00:00,75937,30
85157_11715,23:10:00,23:11:00,75903,31
85157_11715,23:20:00,23:20:00,75986,32
85157_11715,23:29:00,23:29:00,75960,33
85157_11715,23:37:00,23:37:00,75978,34
85157_11715,23:45:00,23:46:00,73700,35
85157_11715,23:59:00,23:59:00,72975,36
85157_11715,24:09:00,24:09:00,72967,37
85157_11715,24:13:00,24:13:00,72900,38
85157_11715,24:25:00,24:25:00,73312,39
85157_11716,21:01:00,21:01:00,76869,1
85157_11716,21:04:00,21:05:00,76851,2
85157_11716,21:07:00,21:08:00,76844,3
85157_11716,21:11:00,21:11:00,76836,4
85157_11716,21:15:00,21:15:00,76828,5
85157_11716,21:17:00,21:18:00,178278,6
85157_11716,21:20:00,21:21:00,76786,7
85157_11716,21:24:00,21:25:00,76794,8
85157_11716,21:29:00,21:29:00,76778,9
85157_11716,21:33:00,21:33:00,76760,10
85157_11716,21:37:00,21:40:00,76737,11
85157_11716,21:42:00,21:43:00,76752,12
85157_11716,21:45:00,21:45:00,178279,13
85157_11716,21:48:00,21:48:00,76745,14
85157_11716,21:52:00,21:58:00,76604,15
85157_11716,22:01:00,22:02:00,76430,16
85157_11716,22:05:00,22:05:00,76422,17
85157_11716,22:08:00,22:08:00,76380,18
85157_11716,22:12:00,22:13:00,76372,19
85157_11716,22:15:00,22:16:00,76364,20
85157_11716,22:18:00,22:18:00,76349,21
85157_11716,22:20:00,22:21:00,76356,22
85157_11716,22:24:00,22:27:00,76109,23
85157_11716,22:29:00,22:29:00,76133,24
85157_11716,22:32:00,22:32:00,76141,25
85157_11716,22:35:00,22:35:00,76067,26
85157_11716,22:37:00,22:37:00,76075,27
85157_11716,22:41:00,22:48:00,76000,28
85157_11716,22:59:00,22:59:00,75952,29
85157_11716,23:00:00,23:00:00,75937,30
85157_11716,23:10:00,23:11:00,75903,31
85157_11716,23:20:00,23:20:00,75986,32
85157_11716,23:29:00,23:29:00,75960,33
85157_11716,23:37:00,23:37:00,75978,34
85157_11716,23:45:00,23:46:00,73700,35
85157_11716,23:59:00,23:59:00,72975,36
85157_11716,24:09:00,24:09:00,72967,37
85157_11716,24:13:00,24:13:00,72900,38
85157_11716,24:25:00,24:25:00,73312,39
85158_11717,21:07:00,21:07:00,76869,1
85158_11717,21:10:00,21:11:00,76851,2
85158_11717,21:13:00,21:14:00,76844,3
85158_11717,21:17:00,21:17:00,76836,4
85158_11717,21:21:00,21:21:00,76828,5
85158_11717,21:23:00,21:24:00,178278,6
85158_11717,21:26:00,21:27:00,76786,7
85158_11717,21:30:00,21:31:00,76794,8
85158_11717,21:34:00,21:34:00,76778,9
85158_11717,21:38:00,21:38:00,76760,10
85158_11717,21:42:00,21:43:00,76737,11
85158_11717,21:46:00,21:46:00,76752,12
85158_11717,21:48:00,21:49:00,178279,13
85158_11717,21:51:00,21:52:00,76745,14
85158_11717,21:56:00,21:58:00,76604,15
85158_11717,22:02:00,22:02:00,76430,16
85158_11717,22:05:00,22:05:00,76422,17
85158_11717,22:08:00,22:08:00,76380,18
85158_11717,22:12:00,22:13:00,76372,19
85158_11717,22:15:00,22:16:00,76364,20
85158_11717,22:18:00,22:18:00,76349,21
85158_11717,22:21:00,22:21:00,76356,22
85158_11717,22:24:00,22:38:00,76109,23
85158_11717,22:40:00,22:40:00,76133,24
85158_11717,22:42:00,22:43:00,76141,25
85158_11717,22:46:00,22:46:00,76067,26
85158_11717,22:48:00,22:49:00,76075,27
85158_11717,22:52:00,22:53:00,76000,28
85158_11717,22:56:00,22:56:00,75952,29
85158_11717,22:58:00,22:58:00,75937,30
85158_11717,23:02:00,23:03:00,75903,31
85158_11717,23:07:00,23:08:00,75986,32
85158_11717,23:12:00,23:12:00,75960,33
85158_11717,23:18:00,23:18:00,75978,34
85158_11717,23:22:00,23:28:00,73700,35
85158_11717,23:33:00,23:33:00,72975,36
85158_11717,23:36:00,23:37:00,72967,37
85158_11717,23:40:00,23:41:00,72900,38
85158_11717,23:50:00,23:50:00,73312,39
85159_11718,21:07:00,21:07:00,76869,1
85159_11718,21:10:00,21:11:00,76851,2
85159_11718,21:13:00,21:14:00,76844,3
85159_11718,21:17:00,21:17:00,76836,4
85159_11718,21:21:00,21:21:00,76828,5
85159_11718,21:23:00,21:24:00,178278,6
85159_11718,21:26:00,21:27:00,76786,7
85159_11718,21:30:00,21:31:00,76794,8
85159_11718,21:34:00,21:34:00,76778,9
85159_11718,21:38:00,21:38:00,76760,10
85159_11718,21:42:00,21:43:00,76737,11
85159_11718,21:46:00,21:46:00,76752,12
85159_11718,21:48:00,21:49:00,178279,13
85159_11718,21:51:00,21:52:00,76745,14
85159_11718,21:56:00,21:58:00,76604,15
85159_11718,22:02:00,22:02:00,76430,16
85159_11718,22:05:00,22:05:00,76422,17
85159_11718,22:08:00,22:08:00,76380,18
85159_11718,22:12:00,22:13:00,76372,19
85159_11718,22:15:00,22:16:00,76364,20
85159_11718,22:18:00,22:18:00,76349,21
85159_11718,22:21:00,22:21:00,76356,22
85159_11718,22:24:00,22:38:00,76109,23
85159_11718,22:40:00,22:40:00,76133,24
85159_11718,22:42:00,22:43:00,76141,25
85159_11718,22:46:00,22:46:00,76067,26
85159_11718,22:48:00,22:49:00,76075,27
85159_11718,22:52:00,22:53:00,76000,28
85159_11718,22:56:00,22:56:00,75952,29
85159_11718,22:58:00,22:58:00,75937,30
85159_11718,23:02:00,23:03:00,75903,31
85159_11718,23:07:00,23:08:00,75986,32
85159_11718,23:12:00,23:12:00,75960,33
85159_11718,23:18:00,23:18:00,75978,34
85159_11718,23:22:00,23:28:00,73700,35
85159_11718,23:33:00,23:33:00,72975,36
85159_11718,23:36:00,23:37:00,72967,37
85159_11718,23:40:00,23:41:00,72900,38
85159_11718,23:50:00,23:50:00,73312,39
85160_11719,21:01:00,21:01:00,76869,1
85160_11719,21:04:00,21:05:00,76851,2
85160_11719,21:07:00,21:08:00,76844,3
85160_11719,21:11:00,21:11:00,76836,4
85160_11719,21:15:00,21:15:00,76828,5
85160_11719,21:17:00,21:18:00,178278,6
85160_11719,21:20:00,21:27:00,76786,7
85160_11719,21:30:00,21:31:00,76794,8
85160_11719,21:34:00,21:34:00,76778,9
85160_11719,21:38:00,21:38:00,76760,10
85160_11719,21:42:00,21:43:00,76737,11
85160_11719,21:46:00,21:46:00,76752,12
85160_11719,21:48:00,21:49:00,178279,13
85160_11719,21:51:00,21:52:00,76745,14
85160_11719,21:56:00,21:58:00,76604,15
85160_11719,22:02:00,22:02:00,76430,16
85160_11719,22:05:00,22:05:00,76422,17
85160_11719,22:08:00,22:08:00,76380,18
85160_11719,22:12:00,22:13:00,76372,19
85160_11719,22:15:00,22:16:00,76364,20
85160_11719,22:18:00,22:18:00,76349,21
85160_11719,22:21:00,22:21:00,76356,22
85160_11719,22:24:00,22:27:00,76109,23
85160_11719,22:29:00,22:29:00,76133,24
85160_11719,22:32:00,22:32:00,76141,25
85160_11719,22:35:00,22:35:00,76067,26
85160_11719,22:37:00,22:37:00,76075,27
85160_11719,22:41:00,22:48:00,76000,28
85160_11719,22:59:00,22:59:00,75952,29
85160_11719,23:00:00,23:00:00,75937,30
85160_11719,23:10:00,23:11:00,75903,31
85160_11719,23:20:00,23:20:00,75986,32
85160_11719,23:29:00,23:29:00,75960,33
85160_11719,23:37:00,23:37:00,75978,34
85160_11719,23:45:00,23:46:00,73700,35
85160_11719,23:59:00,23:59:00,72975,36
85160_11719,24:09:00,24:09:00,72967,37
85160_11719,24:13:00,24:13:00,72900,38
85160_11719,24:25:00,24:25:00,73312,39
85160_11720,21:01:00,21:01:00,76869,1
85160_11720,21:04:00,21:05:00,76851,2
85160_11720,21:07:00,21:08:00,76844,3
85160_11720,21:11:00,21:11:00,76836,4
85160_11720,21:15:00,21:15:00,76828,5
85160_11720,21:17:00,21:18:00,178278,6
85160_11720,21:20:00,21:27:00,76786,7
85160_11720,21:30:00,21:31:00,76794,8
85160_11720,21:34:00,21:34:00,76778,9
85160_11720,21:38:00,21:38:00,76760,10
85160_11720,21:42:00,21:43:00,76737,11
85160_11720,21:46:00,21:46:00,76752,12
85160_11720,21:48:00,21:49:00,178279,13
85160_11720,21:51:00,21:52:00,76745,14
85160_11720,21:56:00,21:58:00,76604,15
85160_11720,22:02:00,22:02:00,76430,16
85160_11720,22:05:00,22:05:00,76422,17
85160_11720,22:08:00,22:08:00,76380,18
85160_11720,22:12:00,22:13:00,76372,19
85160_11720,22:15:00,22:16:00,76364,20
85160_11720,22:18:00,22:18:00,76349,21
85160_11720,22:21:00,22:21:00,76356,22
85160_11720,22:24:00,22:27:00,76109,23
85160_11720,22:29:00,22:29:00,76133,24
85160_11720,22:32:00,22:32:00,76141,25
85160_11720,22:35:00,22:35:00,76067,26
85160_11720,22:37:00,22:37:00,76075,27
85160_11720,22:41:00,22:48:00,76000,28
85160_11720,22:59:00,22:59:00,75952,29
85160_11720,23:00:00,23:00:00,75937,30
85160_11720,23:10:00,23:11:00,75903,31
85160_11720,23:20:00,23:20:00,75986,32
85160_11720,23:29:00,23:29:00,75960,33
85160_11720,23:37:00,23:37:00,75978,34
85160_11720,23:45:00,23:46:00,73700,35
85160_11720,23:59:00,23:59:00,72975,36
85160_11720,24:09:00,24:09:00,72967,37
85160_11720,24:13:00,24:13:00,72900,38
85160_11720,24:25:00,24:25:00,73312,39
85160_11721,21:01:00,21:01:00,76869,1
85160_11721,21:04:00,21:05:00,76851,2
85160_11721,21:07:00,21:08:00,76844,3
85160_11721,21:11:00,21:11:00,76836,4
85160_11721,21:15:00,21:15:00,76828,5
85160_11721,21:17:00,21:18:00,178278,6
85160_11721,21:20:00,21:27:00,76786,7
85160_11721,21:30:00,21:31:00,76794,8
85160_11721,21:34:00,21:34:00,76778,9
85160_11721,21:38:00,21:38:00,76760,10
85160_11721,21:42:00,21:43:00,76737,11
85160_11721,21:46:00,21:46:00,76752,12
85160_11721,21:48:00,21:49:00,178279,13
85160_11721,21:51:00,21:52:00,76745,14
85160_11721,21:56:00,21:58:00,76604,15
85160_11721,22:02:00,22:02:00,76430,16
85160_11721,22:05:00,22:05:00,76422,17
85160_11721,22:08:00,22:08:00,76380,18
85160_11721,22:12:00,22:13:00,76372,19
85160_11721,22:15:00,22:16:00,76364,20
85160_11721,22:18:00,22:18:00,76349,21
85160_11721,22:21:00,22:21:00,76356,22
85160_11721,22:24:00,22:27:00,76109,23
85160_11721,22:29:00,22:29:00,76133,24
85160_11721,22:32:00,22:32:00,76141,25
85160_11721,22:35:00,22:35:00,76067,26
85160_11721,22:37:00,22:37:00,76075,27
85160_11721,22:41:00,22:48:00,76000,28
85160_11721,22:59:00,22:59:00,75952,29
85160_11721,23:00:00,23:00:00,75937,30
85160_11721,23:10:00,23:11:00,75903,31
85160_11721,23:20:00,23:20:00,75986,32
85160_11721,23:29:00,23:29:00,75960,33
85160_11721,23:37:00,23:37:00,75978,34
85160_11721,23:45:00,23:46:00,73700,35
85160_11721,23:59:00,23:59:00,72975,36
85160_11721,24:09:00,24:09:00,72967,37
85160_11721,24:13:00,24:13:00,72900,38
85160_11721,24:25:00,24:25:00,73312,39
85161_11722,21:07:00,21:07:00,76869,1
85161_11722,21:10:00,21:11:00,76851,2
85161_11722,21:13:00,21:14:00,76844,3
85161_11722,21:17:00,21:17:00,76836,4
85161_11722,21:21:00,21:21:00,76828,5
85161_11722,21:23:00,21:24:00,178278,6
85161_11722,21:26:00,21:27:00,76786,7
85161_11722,21:30:00,21:31:00,76794,8
85161_11722,21:34:00,21:34:00,76778,9
85161_11722,21:38:00,21:38:00,76760,10
85161_11722,21:42:00,21:43:00,76737,11
85161_11722,21:46:00,21:46:00,76752,12
85161_11722,21:48:00,21:49:00,178279,13
85161_11722,21:51:00,21:52:00,76745,14
85161_11722,21:56:00,21:58:00,76604,15
85161_11722,22:01:00,22:02:00,76430,16
85161_11722,22:05:00,22:05:00,76422,17
85161_11722,22:08:00,22:08:00,76380,18
85161_11722,22:12:00,22:13:00,76372,19
85161_11722,22:15:00,22:16:00,76364,20
85161_11722,22:18:00,22:18:00,76349,21
85161_11722,22:20:00,22:21:00,76356,22
85161_11722,22:24:00,22:38:00,76109,23
85161_11722,22:40:00,22:40:00,76133,24
85161_11722,22:42:00,22:43:00,76141,25
85161_11722,22:46:00,22:46:00,76067,26
85161_11722,22:48:00,22:49:00,76075,27
85161_11722,22:52:00,22:53:00,76000,28
85161_11722,22:56:00,22:56:00,75952,29
85161_11722,22:58:00,22:58:00,75937,30
85161_11722,23:02:00,23:03:00,75903,31
85161_11722,23:07:00,23:08:00,75986,32
85161_11722,23:12:00,23:12:00,75960,33
85161_11722,23:18:00,23:18:00,75978,34
85161_11722,23:22:00,23:33:00,73700,35
85161_11722,23:38:00,23:38:00,72975,36
85161_11722,23:41:00,23:42:00,72967,37
85161_11722,23:45:00,23:46:00,72900,38
85161_11722,23:55:00,23:55:00,73312,39
85162_11723,21:07:00,21:07:00,76869,1
85162_11723,21:10:00,21:11:00,76851,2
85162_11723,21:13:00,21:14:00,76844,3
85162_11723,21:17:00,21:17:00,76836,4
85162_11723,21:21:00,21:21:00,76828,5
85162_11723,21:23:00,21:24:00,178278,6
85162_11723,21:26:00,21:27:00,76786,7
85162_11723,21:30:00,21:31:00,76794,8
85162_11723,21:34:00,21:34:00,76778,9
85162_11723,21:38:00,21:38:00,76760,10
85162_11723,21:42:00,21:43:00,76737,11
85162_11723,21:46:00,21:46:00,76752,12
85162_11723,21:48:00,21:49:00,178279,13
85162_11723,21:51:00,21:52:00,76745,14
85162_11723,21:56:00,21:58:00,76604,15
85162_11723,22:01:00,22:02:00,76430,16
85162_11723,22:05:00,22:05:00,76422,17
85162_11723,22:08:00,22:08:00,76380,18
85162_11723,22:12:00,22:13:00,76372,19
85162_11723,22:15:00,22:16:00,76364,20
85162_11723,22:18:00,22:18:00,76349,21
85162_11723,22:20:00,22:21:00,76356,22
85162_11723,22:24:00,22:38:00,76109,23
85162_11723,22:40:00,22:40:00,76133,24
85162_11723,22:42:00,22:43:00,76141,25
85162_11723,22:46:00,22:46:00,76067,26
85162_11723,22:48:00,22:49:00,76075,27
85162_11723,22:52:00,22:53:00,76000,28
85162_11723,22:56:00,22:56:00,75952,29
85162_11723,22:58:00,22:58:00,75937,30
85162_11723,23:02:00,23:03:00,75903,31
85162_11723,23:07:00,23:08:00,75986,32
85162_11723,23:12:00,23:12:00,75960,33
85162_11723,23:18:00,23:18:00,75978,34
85162_11723,23:22:00,23:28:00,73700,35
85162_11723,23:33:00,23:33:00,72975,36
85162_11723,23:36:00,23:37:00,72967,37
85162_11723,23:40:00,23:41:00,72900,38
85162_11723,23:50:00,23:50:00,73312,39
85163_11724,21:01:00,21:01:00,76869,1
85163_11724,21:04:00,21:05:00,76851,2
85163_11724,21:07:00,21:08:00,76844,3
85163_11724,21:11:00,21:11:00,76836,4
85163_11724,21:15:00,21:15:00,76828,5
85163_11724,21:17:00,21:18:00,178278,6
85163_11724,21:20:00,21:21:00,76786,7
85163_11724,21:24:00,21:25:00,76794,8
85163_11724,21:29:00,21:29:00,76778,9
85163_11724,21:33:00,21:33:00,76760,10
85163_11724,21:37:00,21:40:00,76737,11
85163_11724,21:42:00,21:43:00,76752,12
85163_11724,21:45:00,21:45:00,178279,13
85163_11724,21:48:00,21:48:00,76745,14
85163_11724,21:52:00,21:58:00,76604,15
85163_11724,22:01:00,22:02:00,76430,16
85163_11724,22:05:00,22:05:00,76422,17
85163_11724,22:08:00,22:08:00,76380,18
85163_11724,22:12:00,22:13:00,76372,19
85163_11724,22:15:00,22:16:00,76364,20
85163_11724,22:18:00,22:18:00,76349,21
85163_11724,22:20:00,22:21:00,76356,22
85163_11724,22:24:00,22:27:00,76109,23
85163_11724,22:29:00,22:29:00,76133,24
85163_11724,22:32:00,22:32:00,76141,25
85163_11724,22:35:00,22:35:00,76067,26
85163_11724,22:37:00,22:37:00,76075,27
85163_11724,22:41:00,22:48:00,76000,28
85163_11724,22:59:00,22:59:00,75952,29
85163_11724,23:00:00,23:00:00,75937,30
85163_11724,23:10:00,23:11:00,75903,31
85163_11724,23:20:00,23:20:00,75986,32
85163_11724,23:29:00,23:29:00,75960,33
85163_11724,23:37:00,23:37:00,75978,34
85163_11724,23:45:00,23:46:00,73700,35
85163_11724,23:59:00,23:59:00,72975,36
85163_11724,24:09:00,24:09:00,72967,37
85163_11724,24:13:00,24:13:00,72900,38
85163_11724,24:25:00,24:25:00,73312,39
85164_11725,21:01:00,21:01:00,76869,1
85164_11725,21:04:00,21:05:00,76851,2
85164_11725,21:07:00,21:08:00,76844,3
85164_11725,21:11:00,21:11:00,76836,4
85164_11725,21:15:00,21:15:00,76828,5
85164_11725,21:17:00,21:18:00,178278,6
85164_11725,21:20:00,21:27:00,76786,7
85164_11725,21:30:00,21:31:00,76794,8
85164_11725,21:34:00,21:34:00,76778,9
85164_11725,21:38:00,21:38:00,76760,10
85164_11725,21:42:00,21:43:00,76737,11
85164_11725,21:46:00,21:46:00,76752,12
85164_11725,21:48:00,21:49:00,178279,13
85164_11725,21:51:00,21:52:00,76745,14
85164_11725,21:56:00,21:58:00,76604,15
85164_11725,22:01:00,22:02:00,76430,16
85164_11725,22:05:00,22:05:00,76422,17
85164_11725,22:08:00,22:08:00,76380,18
85164_11725,22:12:00,22:13:00,76372,19
85164_11725,22:15:00,22:16:00,76364,20
85164_11725,22:18:00,22:18:00,76349,21
85164_11725,22:20:00,22:21:00,76356,22
85164_11725,22:24:00,22:27:00,76109,23
85164_11725,22:29:00,22:29:00,76133,24
85164_11725,22:32:00,22:32:00,76141,25
85164_11725,22:35:00,22:35:00,76067,26
85164_11725,22:37:00,22:37:00,76075,27
85164_11725,22:41:00,22:48:00,76000,28
85164_11725,22:59:00,22:59:00,75952,29
85164_11725,23:00:00,23:00:00,75937,30
85164_11725,23:10:00,23:11:00,75903,31
85164_11725,23:20:00,23:20:00,75986,32
85164_11725,23:29:00,23:29:00,75960,33
85164_11725,23:37:00,23:37:00,75978,34
85164_11725,23:45:00,23:46:00,73700,35
85164_11725,23:59:00,23:59:00,72975,36
85164_11725,24:09:00,24:09:00,72967,37
85164_11725,24:13:00,24:13:00,72900,38
85164_11725,24:25:00,24:25:00,73312,39
85164_11726,21:01:00,21:01:00,76869,1
85164_11726,21:04:00,21:05:00,76851,2
85164_11726,21:07:00,21:08:00,76844,3
85164_11726,21:11:00,21:11:00,76836,4
85164_11726,21:15:00,21:15:00,76828,5
85164_11726,21:17:00,21:18:00,178278,6
85164_11726,21:20:00,21:27:00,76786,7
85164_11726,21:30:00,21:31:00,76794,8
85164_11726,21:34:00,21:34:00,76778,9
85164_11726,21:38:00,21:38:00,76760,10
85164_11726,21:42:00,21:43:00,76737,11
85164_11726,21:46:00,21:46:00,76752,12
85164_11726,21:48:00,21:49:00,178279,13
85164_11726,21:51:00,21:52:00,76745,14
85164_11726,21:56:00,21:58:00,76604,15
85164_11726,22:01:00,22:02:00,76430,16
85164_11726,22:05:00,22:05:00,76422,17
85164_11726,22:08:00,22:08:00,76380,18
85164_11726,22:12:00,22:13:00,76372,19
85164_11726,22:15:00,22:16:00,76364,20
85164_11726,22:18:00,22:18:00,76349,21
85164_11726,22:20:00,22:21:00,76356,22
85164_11726,22:24:00,22:27:00,76109,23
85164_11726,22:29:00,22:29:00,76133,24
85164_11726,22:32:00,22:32:00,76141,25
85164_11726,22:35:00,22:35:00,76067,26
85164_11726,22:37:00,22:37:00,76075,27
85164_11726,22:41:00,22:48:00,76000,28
85164_11726,22:59:00,22:59:00,75952,29
85164_11726,23:00:00,23:00:00,75937,30
85164_11726,23:10:00,23:11:00,75903,31
85164_11726,23:20:00,23:20:00,75986,32
85164_11726,23:29:00,23:29:00,75960,33
85164_11726,23:37:00,23:37:00,75978,34
85164_11726,23:45:00,23:46:00,73700,35
85164_11726,23:59:00,23:59:00,72975,36
85164_11726,24:09:00,24:09:00,72967,37
85164_11726,24:13:00,24:13:00,72900,38
85164_11726,24:25:00,24:25:00,73312,39
85165_11727,20:54:00,20:54:00,76869,1
85165_11727,20:57:00,20:58:00,76851,2
85165_11727,21:00:00,21:01:00,76844,3
85165_11727,21:04:00,21:05:00,76836,4
85165_11727,21:08:00,21:09:00,76828,5
85165_11727,21:11:00,21:11:00,178278,6
85165_11727,21:14:00,21:15:00,76786,7
85165_11727,21:18:00,21:19:00,76794,8
85165_11727,21:22:00,21:22:00,76778,9
85165_11727,21:26:00,21:27:00,76760,10
85165_11727,21:30:00,21:31:00,76737,11
85165_11727,21:35:00,21:35:00,76752,12
85165_11727,21:37:00,21:37:00,178279,13
85165_11727,21:40:00,21:40:00,76745,14
85165_11727,21:45:00,21:51:00,76604,15
85165_11727,21:54:00,21:55:00,76430,16
85165_11727,21:58:00,22:13:00,76422,17
85165_11727,22:15:00,22:16:00,76380,18
85165_11727,22:19:00,22:20:00,76372,19
85165_11727,22:23:00,22:23:00,76364,20
85165_11727,22:25:00,22:25:00,76349,21
85165_11727,22:27:00,22:28:00,76356,22
85165_11727,22:31:00,22:33:00,76109,23
85165_11727,22:35:00,22:35:00,76133,24
85165_11727,22:38:00,22:38:00,76141,25
85165_11727,22:41:00,22:41:00,76067,26
85165_11727,22:43:00,22:43:00,76075,27
85165_11727,22:47:00,22:52:00,76000,28
85165_11727,23:03:00,23:03:00,75952,29
85165_11727,23:04:00,23:04:00,75937,30
85165_11727,23:14:00,23:15:00,75903,31
85165_11727,23:23:00,23:23:00,75986,32
85165_11727,23:32:00,23:32:00,75960,33
85165_11727,23:40:00,23:40:00,75978,34
85165_11727,23:48:00,23:49:00,73700,35
85165_11727,24:02:00,24:02:00,72975,36
85165_11727,24:12:00,24:12:00,72967,37
85165_11727,24:16:00,24:16:00,72900,38
85165_11727,24:27:00,24:27:00,73312,39
85166_11728,21:07:00,21:07:00,76869,1
85166_11728,21:10:00,21:11:00,76851,2
85166_11728,21:13:00,21:14:00,76844,3
85166_11728,21:17:00,21:17:00,76836,4
85166_11728,21:21:00,21:21:00,76828,5
85166_11728,21:23:00,21:24:00,178278,6
85166_11728,21:26:00,21:27:00,76786,7
85166_11728,21:30:00,21:31:00,76794,8
85166_11728,21:34:00,21:34:00,76778,9
85166_11728,21:38:00,21:38:00,76760,10
85166_11728,21:42:00,21:43:00,76737,11
85166_11728,21:46:00,21:46:00,76752,12
85166_11728,21:48:00,21:49:00,178279,13
85166_11728,21:51:00,21:52:00,76745,14
85166_11728,21:56:00,21:58:00,76604,15
85166_11728,22:01:00,22:02:00,76430,16
85166_11728,22:05:00,22:05:00,76422,17
85166_11728,22:08:00,22:08:00,76380,18
85166_11728,22:12:00,22:13:00,76372,19
85166_11728,22:15:00,22:16:00,76364,20
85166_11728,22:18:00,22:18:00,76349,21
85166_11728,22:20:00,22:21:00,76356,22
85166_11728,22:24:00,22:38:00,76109,23
85166_11728,22:40:00,22:40:00,76133,24
85166_11728,22:42:00,22:43:00,76141,25
85166_11728,22:46:00,22:46:00,76067,26
85166_11728,22:48:00,22:49:00,76075,27
85166_11728,22:52:00,22:53:00,76000,28
85166_11728,22:56:00,22:56:00,75952,29
85166_11728,22:58:00,22:58:00,75937,30
85166_11728,23:02:00,23:03:00,75903,31
85166_11728,23:07:00,23:08:00,75986,32
85166_11728,23:12:00,23:12:00,75960,33
85166_11728,23:18:00,23:18:00,75978,34
85166_11728,23:22:00,23:33:00,73700,35
85166_11728,23:46:00,23:46:00,72975,36
85166_11728,23:56:00,23:56:00,72967,37
85166_11728,24:00:00,24:00:00,72900,38
85166_11728,24:11:00,24:11:00,73312,39
85167_11729,20:54:00,20:54:00,76869,1
85167_11729,20:57:00,20:58:00,76851,2
85167_11729,21:00:00,21:01:00,76844,3
85167_11729,21:04:00,21:05:00,76836,4
85167_11729,21:08:00,21:09:00,76828,5
85167_11729,21:11:00,21:11:00,178278,6
85167_11729,21:14:00,21:15:00,76786,7
85167_11729,21:18:00,21:19:00,76794,8
85167_11729,21:22:00,21:22:00,76778,9
85167_11729,21:26:00,21:27:00,76760,10
85167_11729,21:30:00,21:31:00,76737,11
85167_11729,21:35:00,21:35:00,76752,12
85167_11729,21:37:00,21:37:00,178279,13
85167_11729,21:40:00,21:40:00,76745,14
85167_11729,21:45:00,21:51:00,76604,15
85167_11729,21:54:00,21:55:00,76430,16
85167_11729,21:58:00,22:06:00,76422,17
85167_11729,22:09:00,22:09:00,76380,18
85167_11729,22:13:00,22:14:00,76372,19
85167_11729,22:17:00,22:17:00,76364,20
85167_11729,22:19:00,22:19:00,76349,21
85167_11729,22:22:00,22:26:00,76356,22
85167_11729,22:30:00,22:32:00,76109,23
85167_11729,22:34:00,22:34:00,76133,24
85167_11729,22:37:00,22:37:00,76141,25
85167_11729,22:40:00,22:40:00,76067,26
85167_11729,22:42:00,22:42:00,76075,27
85167_11729,22:46:00,22:52:00,76000,28
85167_11729,23:03:00,23:03:00,75952,29
85167_11729,23:04:00,23:04:00,75937,30
85167_11729,23:14:00,23:15:00,75903,31
85167_11729,23:23:00,23:23:00,75986,32
85167_11729,23:32:00,23:32:00,75960,33
85167_11729,23:40:00,23:40:00,75978,34
85167_11729,23:48:00,23:49:00,73700,35
85167_11729,24:02:00,24:02:00,72975,36
85167_11729,24:12:00,24:12:00,72967,37
85167_11729,24:16:00,24:16:00,72900,38
85167_11729,24:27:00,24:27:00,73312,39
85168_11730,20:54:00,20:54:00,76869,1
85168_11730,20:57:00,20:58:00,76851,2
85168_11730,21:00:00,21:01:00,76844,3
85168_11730,21:04:00,21:05:00,76836,4
85168_11730,21:08:00,21:09:00,76828,5
85168_11730,21:11:00,21:11:00,178278,6
85168_11730,21:14:00,21:15:00,76786,7
85168_11730,21:18:00,21:19:00,76794,8
85168_11730,21:22:00,21:22:00,76778,9
85168_11730,21:26:00,21:27:00,76760,10
85168_11730,21:30:00,21:31:00,76737,11
85168_11730,21:35:00,21:35:00,76752,12
85168_11730,21:37:00,21:37:00,178279,13
85168_11730,21:40:00,21:40:00,76745,14
85168_11730,21:45:00,21:51:00,76604,15
85168_11730,21:54:00,21:55:00,76430,16
85168_11730,21:58:00,22:06:00,76422,17
85168_11730,22:09:00,22:09:00,76380,18
85168_11730,22:13:00,22:14:00,76372,19
85168_11730,22:17:00,22:17:00,76364,20
85168_11730,22:19:00,22:19:00,76349,21
85168_11730,22:22:00,22:22:00,76356,22
