route_id,service_id,trip_headsign,trip_short_name,shape_id,trip_id
179223_73312,1,Katowice,94260,144,9426_181
179223_73312,1,Katowice,94264,144,9428_182
179223_73312,1,Katowice,94272,144,9435_186
179223_73312,2,Katowice,94260,144,8015_32
179223_73312,2,Katowice,94264,144,8017_33
179223_73312,2,Katowice,94268,144,8018_34
179223_73312,2,Katowice,94272,144,8020_35
179223_73312,2,Katowice,94284,144,8021_36
179223_73312,271,Katowice,94268,144,9429_183
179223_73312,287,Katowice,94284,144,9436_187
179223_73312,288,Katowice,94284,144,9436_188
179223_73312,31,Katowice,94284,144,9437_190
179223_73312,32,Katowice,94284,144,9437_191
179223_73312,33,Katowice,94284,144,9436_189
179223_73312,37,Katowice,94268,144,9431_185
179223_73312,41,Katowice,94268,144,9430_184
179282_76869,12,Zwardoń,4402,82,9490_221
179282_76869,12,Zwardoń,4406,82,9567_224
179282_76869,12,Zwardoń,4410,82,9580_227
179282_76869,12,Zwardoń,4414,82,9587_230
179282_76869,12,Zwardoń,4418,82,9590_233
179282_76869,12,Zwardoń,4422,82,9592_236
179282_76869,12,Zwardoń,4426,82,9596_239
179282_76869,12,Zwardoń,4430,82,9601_242
179282_76869,12,Zwardoń,4434,82,9606_245
179282_76869,2,Zwardoń,4438,82,8133_74
179282_76869,214,Zwardoń,4402,82,9481_220
179282_76869,215,Zwardoń,4402,82,8055_56
179282_76869,215,Zwardoń,4406,82,8070_58
179282_76869,215,Zwardoń,4410,82,8108_60
179282_76869,215,Zwardoń,4414,82,8113_62
179282_76869,215,Zwardoń,4418,82,8118_64
179282_76869,215,Zwardoń,4422,82,8120_66
179282_76869,215,Zwardoń,4426,82,8123_68
179282_76869,215,Zwardoń,4430,82,8125_70
179282_76869,215,Zwardoń,4434,82,8130_72
179282_76869,216,Zwardoń,4402,82,8059_57
179282_76869,216,Zwardoń,4406,82,8106_59
179282_76869,216,Zwardoń,4410,82,8111_61
179282_76869,216,Zwardoń,4414,82,8115_63
179282_76869,216,Zwardoń,4418,82,8119_65
179282_76869,216,Zwardoń,4422,82,8121_67
179282_76869,216,Zwardoń,4426,82,8124_69
179282_76869,216,Zwardoń,4430,82,8127_71
179282_76869,216,Zwardoń,4434,82,8131_73
179282_76869,217,Zwardoń,4406,82,9519_223
179282_76869,217,Zwardoń,4410,82,9571_226
179282_76869,217,Zwardoń,4414,82,9583_229
179282_76869,217,Zwardoń,4418,82,9589_232
179282_76869,217,Zwardoń,4422,82,9591_235
179282_76869,217,Zwardoń,4426,82,9595_238
179282_76869,217,Zwardoń,4430,82,9597_241
179282_76869,219,Zwardoń,4434,82,9605_244
179282_76869,220,Zwardoń,4438,82,9610_247
179282_76869,26,Zwardoń,4402,82,9490_222
179282_76869,26,Zwardoń,4406,82,9567_225
179282_76869,26,Zwardoń,4410,82,9580_228
179282_76869,26,Zwardoń,4414,82,9587_231
179282_76869,26,Zwardoń,4418,82,9590_234
179282_76869,26,Zwardoń,4422,82,9592_237
179282_76869,26,Zwardoń,4426,82,9596_240
179282_76869,26,Zwardoń,4430,82,9601_243
179282_76869,26,Zwardoń,4434,82,9606_246
242839_72900,150,Katowice Ligota,94454,153,8681_2266
242839_72900,151,Katowice Ligota,94406,153,8602_2180
242839_72900,151,Katowice Ligota,94454,153,8681_2267
242839_72900,18,Katowice Ligota,94444,153,8651_2238
242839_72900,18,Katowice Ligota,94450,153,8672_2256
242839_72900,247,Katowice Ligota,94410,153,8606_2185
242839_72900,26,Katowice Ligota,94444,153,8651_2239
242839_72900,26,Katowice Ligota,94450,153,8672_2257
242839_72900,29,Katowice Ligota,94444,153,8652_2240
242839_72900,301,Katowice Ligota,94454,153,8681_2265
242839_72900,303,Katowice Ligota,94454,153,8681_2264
242839_72900,304,Katowice Ligota,94454,153,8682_2268
242839_72900,31,Katowice Ligota,94454,153,8680_2262
242839_72900,32,Katowice Ligota,94454,153,8680_2263
242839_72900,320,Katowice Ligota,94406,153,8602_2177
242839_72900,321,Katowice Ligota,94406,153,8604_2183
242839_72900,322,Katowice Ligota,94410,153,8606_2186
242839_72900,324,Katowice Ligota,94406,153,8602_2179
242839_72900,329,Katowice Ligota,94450,153,8674_2259
242839_72900,332,Katowice Ligota,94444,153,8653_2241
242839_72900,333,Katowice Ligota,94444,153,8654_2242
242839_72900,333,Katowice Ligota,94450,153,8676_2261
242839_72900,37,Katowice Ligota,94406,153,8602_2178
242839_72900,75,Katowice Ligota,94444,153,8651_2237
242839_72900,75,Katowice Ligota,94450,153,8672_2255
242839_72900,81,Katowice Ligota,94410,153,8607_2187
242839_73312,150,Katowice,94462,152,8729_2291
242839_73312,151,Katowice,94462,152,8729_2292
242839_73312,18,Katowice,94462,152,8729_2289
242839_73312,19,Katowice,94426,152,8399_2061
242839_73312,19,Katowice,94442,152,8397_2060
242839_73312,2,Katowice,94400,152,7653_2018
242839_73312,2,Katowice,94404,152,7655_2020
242839_73312,2,Katowice,94406,152,7657_2022
242839_73312,2,Katowice,94412,152,7704_2047
242839_73312,2,Katowice,94416,152,7659_2024
242839_73312,2,Katowice,94420,152,7724_2049
242839_73312,2,Katowice,94424,152,7662_2027
242839_73312,2,Katowice,94432,152,7668_2031
242839_73312,2,Katowice,94436,152,7672_2033
242839_73312,2,Katowice,94440,152,7674_2035
242839_73312,2,Katowice,94448,152,7680_2039
242839_73312,2,Katowice,94450,152,7684_2041
242839_73312,2,Katowice,94456,152,7689_2043
242839_73312,2,Katowice,94458,152,7692_2044
242839_73312,2,Katowice,94460,152,7696_2045
242839_73312,2,Katowice,94462,152,7699_2046
242839_73312,20,Katowice,94428,152,7664_2029
242839_73312,20,Katowice,94444,152,7676_2037
242839_73312,20,Katowice,94452,152,7683_2040
242839_73312,20,Katowice,94454,152,7686_2042
242839_73312,247,Katowice,94448,152,8660_2243
242839_73312,255,Katowice,94424,152,8615_2199
242839_73312,301,Katowice,94462,152,8729_2290
242839_73312,31,Katowice,94462,152,8727_2285
242839_73312,317,Katowice,94424,152,8616_2202
242839_73312,318,Katowice,94424,152,8615_2200
242839_73312,319,Katowice,94424,152,8615_2201
242839_73312,32,Katowice,94462,152,8727_2286
242839_73312,322,Katowice,94448,152,8660_2244
242839_73312,329,Katowice,94462,152,8730_2293
242839_73312,333,Katowice,94462,152,8732_2295
242839_73312,75,Katowice,94462,152,8729_2288
242839_73312,81,Katowice,94448,152,8663_2247
242839_73700,11,Tychy,94404,151,8598_2171
242839_73700,11,Tychy,94406,151,8603_2181
242839_73700,11,Tychy,94416,151,8609_2190
242839_73700,11,Tychy,94420,151,8795_2306
242839_73700,14,Tychy,94404,151,8600_2174
242839_73700,150,Tychy,94452,151,8670_2252
242839_73700,151,Tychy,94404,151,8597_2170
242839_73700,151,Tychy,94452,151,8670_2253
242839_73700,18,Tychy,94442,151,8647_2232
242839_73700,19,Tychy,94454,151,8395_2059
242839_73700,20,Tychy,94402,151,7654_2019
242839_73700,20,Tychy,94408,151,7656_2021
242839_73700,20,Tychy,94410,151,7658_2023
242839_73700,20,Tychy,94414,151,7707_2048
242839_73700,20,Tychy,94418,151,7660_2025
242839_73700,20,Tychy,94422,151,7661_2026
242839_73700,20,Tychy,94426,151,7663_2028
242839_73700,20,Tychy,94430,151,7666_2030
242839_73700,20,Tychy,94434,151,7671_2032
242839_73700,20,Tychy,94438,151,7673_2034
242839_73700,20,Tychy,94442,151,7675_2036
242839_73700,20,Tychy,94446,151,7678_2038
242839_73700,232,Tychy,94414,151,8744_2303
242839_73700,247,Tychy,94404,151,8597_2167
242839_73700,247,Tychy,94416,151,8608_2188
242839_73700,247,Tychy,94420,151,8794_2304
242839_73700,247,Tychy,94422,151,8613_2196
242839_73700,247,Tychy,94428,151,8619_2206
242839_73700,247,Tychy,94432,151,8628_2212
242839_73700,247,Tychy,94436,151,8639_2220
242839_73700,247,Tychy,94440,151,8644_2227
242839_73700,249,Tychy,94404,151,8598_2172
242839_73700,249,Tychy,94406,151,8603_2182
242839_73700,249,Tychy,94416,151,8609_2191
242839_73700,249,Tychy,94420,151,8795_2307
242839_73700,255,Tychy,94400,151,8593_2160
242839_73700,255,Tychy,94412,151,8736_2296
242839_73700,258,Tychy,94406,151,8605_2184
242839_73700,258,Tychy,94420,151,8796_2308
242839_73700,26,Tychy,94426,151,8617_2204
242839_73700,26,Tychy,94430,151,8624_2210
242839_73700,26,Tychy,94434,151,8637_2218
242839_73700,26,Tychy,94438,151,8642_2225
242839_73700,26,Tychy,94442,151,8647_2233
242839_73700,260,Tychy,94408,151,8601_2175
242839_73700,261,Tychy,94408,151,8601_2176
242839_73700,29,Tychy,94442,151,8648_2234
242839_73700,301,Tychy,94452,151,8670_2251
242839_73700,303,Tychy,94452,151,8670_2250
242839_73700,304,Tychy,94452,151,8671_2254
242839_73700,31,Tychy,94452,151,8669_2248
242839_73700,317,Tychy,94400,151,8594_2163
242839_73700,317,Tychy,94412,151,8737_2299
242839_73700,318,Tychy,94400,151,8593_2161
242839_73700,318,Tychy,94412,151,8736_2297
242839_73700,319,Tychy,94400,151,8593_2162
242839_73700,319,Tychy,94412,151,8736_2298
242839_73700,32,Tychy,94452,151,8669_2249
242839_73700,320,Tychy,94402,151,8595_2164
242839_73700,320,Tychy,94414,151,8742_2300
242839_73700,320,Tychy,94418,151,8611_2193
242839_73700,321,Tychy,94402,151,8596_2166
242839_73700,321,Tychy,94418,151,8612_2195
242839_73700,322,Tychy,94402,151,8595_2165
242839_73700,322,Tychy,94414,151,8742_2301
242839_73700,322,Tychy,94416,151,8608_2189
242839_73700,322,Tychy,94418,151,8611_2194
242839_73700,322,Tychy,94420,151,8794_2305
242839_73700,322,Tychy,94422,151,8613_2197
242839_73700,322,Tychy,94428,151,8619_2207
242839_73700,322,Tychy,94432,151,8628_2213
242839_73700,322,Tychy,94436,151,8639_2221
242839_73700,322,Tychy,94440,151,8644_2228
242839_73700,323,Tychy,94404,151,8599_2173
242839_73700,324,Tychy,94404,151,8597_2169
242839_73700,325,Tychy,94414,151,8743_2302
242839_73700,326,Tychy,94416,151,8610_2192
242839_73700,327,Tychy,94426,151,9978_2349
242839_73700,327,Tychy,94432,151,8629_2214
242839_73700,327,Tychy,94436,151,8640_2222
242839_73700,327,Tychy,94440,151,8645_2229
242839_73700,327,Tychy,94442,151,9972_2346
242839_73700,327,Tychy,94448,151,8661_2245
242839_73700,327,Tychy,94450,151,8673_2258
242839_73700,327,Tychy,94454,151,9966_2343
242839_73700,327,Tychy,94462,151,8728_2287
242839_73700,328,Tychy,94426,151,8617_2203
242839_73700,328,Tychy,94430,151,8624_2209
242839_73700,328,Tychy,94434,151,8637_2217
242839_73700,328,Tychy,94438,151,8642_2224
242839_73700,329,Tychy,94426,151,8618_2205
242839_73700,329,Tychy,94430,151,8625_2211
242839_73700,329,Tychy,94434,151,8638_2219
242839_73700,329,Tychy,94438,151,8643_2226
242839_73700,330,Tychy,94426,151,9979_2350
242839_73700,330,Tychy,94432,151,8630_2215
242839_73700,330,Tychy,94448,151,8662_2246
242839_73700,330,Tychy,94450,151,8675_2260
242839_73700,330,Tychy,94462,151,8731_2294
242839_73700,331,Tychy,94436,151,8641_2223
242839_73700,331,Tychy,94440,151,8646_2230
242839_73700,332,Tychy,94442,151,8649_2235
242839_73700,333,Tychy,94442,151,8650_2236
242839_73700,333,Tychy,94456,151,8698_2273
242839_73700,333,Tychy,94458,151,8710_2278
242839_73700,333,Tychy,94460,151,8721_2284
242839_73700,334,Tychy,94442,151,9974_2348
242839_73700,334,Tychy,94454,151,9968_2345
242839_73700,335,Tychy,94456,151,8697_2272
242839_73700,335,Tychy,94458,151,8709_2277
242839_73700,336,Tychy,94456,151,8696_2270
242839_73700,336,Tychy,94458,151,8708_2275
242839_73700,336,Tychy,94460,151,8718_2280
242839_73700,337,Tychy,94456,151,8696_2271
242839_73700,337,Tychy,94458,151,8708_2276
242839_73700,337,Tychy,94460,151,8718_2281
242839_73700,338,Tychy,94460,151,8719_2282
242839_73700,339,Tychy,94460,151,8720_2283
242839_73700,37,Tychy,94404,151,8597_2168
242839_73700,75,Tychy,94442,151,8647_2231
242839_73700,81,Tychy,94420,151,8797_2309
242839_73700,81,Tychy,94422,151,8614_2198
242839_73700,81,Tychy,94428,151,8620_2208
242839_73700,81,Tychy,94432,151,8631_2216
242839_73700,85,Tychy,94442,151,9973_2347
242839_73700,85,Tychy,94454,151,9967_2344
242839_73700,94,Tychy,94456,151,8696_2269
242839_73700,94,Tychy,94458,151,8708_2274
242839_73700,94,Tychy,94460,151,8718_2279
62653_69708,1,Gliwice,40609,33,9089_781
62653_69708,1,Gliwice,40617,33,9098_791
62653_69708,1,Gliwice,40627,33,9106_801
62653_69708,1,Gliwice,40631,33,9109_804
62653_69708,108,Gliwice,40607,33,9088_780
62653_69708,11,Gliwice,40605,33,9086_776
62653_69708,11,Gliwice,40621,33,9103_797
62653_69708,11,Gliwice,40635,33,9115_811
62653_69708,137,Gliwice,40605,33,9084_773
62653_69708,137,Gliwice,40621,33,9101_794
62653_69708,138,Gliwice,40605,33,9086_777
62653_69708,138,Gliwice,40621,33,9103_798
62653_69708,138,Gliwice,40635,33,9115_812
62653_69708,139,Gliwice,40605,33,9085_775
62653_69708,139,Gliwice,40621,33,9102_796
62653_69708,14,Gliwice,40605,33,9085_774
62653_69708,14,Gliwice,40607,33,9088_779
62653_69708,14,Gliwice,40621,33,9102_795
62653_69708,140,Gliwice,40607,33,9087_778
62653_69708,141,Gliwice,40613,33,9093_785
62653_69708,142,Gliwice,40615,33,9096_789
62653_69708,143,Gliwice,40615,33,9097_790
62653_69708,143,Gliwice,40633,33,9112_808
62653_69708,144,Gliwice,40615,33,9095_788
62653_69708,145,Gliwice,40633,33,9111_807
62653_69708,146,Gliwice,40633,33,9110_806
62653_69708,147,Gliwice,40635,33,9114_810
62653_69708,148,Gliwice,40635,33,9113_809
62653_69708,149,Gliwice,40637,33,9116_813
62653_69708,150,Gliwice,40637,33,9116_814
62653_69708,151,Gliwice,40637,33,9116_815
62653_69708,19,Gliwice,40113,33,7999_26
62653_69708,2,Gliwice,40601,33,7847_625
62653_69708,2,Gliwice,40603,33,7848_626
62653_69708,2,Gliwice,40605,33,7849_627
62653_69708,2,Gliwice,40607,33,7850_628
62653_69708,2,Gliwice,40609,33,7851_629
62653_69708,2,Gliwice,40611,33,7852_630
62653_69708,2,Gliwice,40613,33,7853_631
62653_69708,2,Gliwice,40615,33,7854_632
62653_69708,2,Gliwice,40617,33,7855_633
62653_69708,2,Gliwice,40619,33,7856_634
62653_69708,2,Gliwice,40621,33,7857_635
62653_69708,2,Gliwice,40625,33,7858_636
62653_69708,2,Gliwice,40627,33,7859_637
62653_69708,2,Gliwice,40629,33,7860_638
62653_69708,2,Gliwice,40631,33,7861_639
62653_69708,2,Gliwice,40633,33,7862_640
62653_69708,2,Gliwice,40635,33,7863_641
62653_69708,2,Gliwice,40637,33,7864_642
62653_69708,2,Gliwice,40639,33,7865_643
62653_69708,20,Gliwice,40101,33,7993_20
62653_69708,20,Gliwice,40103,33,7994_21
62653_69708,20,Gliwice,40105,33,7995_22
62653_69708,20,Gliwice,40107,33,7996_23
62653_69708,20,Gliwice,40109,33,7997_24
62653_69708,20,Gliwice,40111,33,7998_25
62653_69708,20,Gliwice,40623,33,7991_667
62653_69708,3,Gliwice,40611,33,9090_782
62653_69708,3,Gliwice,40625,33,9104_799
62653_69708,31,Gliwice,40637,33,9117_816
62653_69708,32,Gliwice,40637,33,9117_817
62653_69708,34,Gliwice,40101,33,9393_167
62653_69708,34,Gliwice,40103,33,9394_168
62653_69708,34,Gliwice,40105,33,9395_169
62653_69708,34,Gliwice,40107,9,9396_170
62653_69708,34,Gliwice,40109,33,9397_171
62653_69708,34,Gliwice,40111,33,9398_172
62653_69708,34,Gliwice,40603,33,9083_772
62653_69708,34,Gliwice,40623,33,9391_882
62653_69708,34,Gliwice,40629,33,9108_803
62653_69708,34,Gliwice,40639,33,9120_820
62653_69708,35,Gliwice,40111,33,10044_291
62653_69708,35,Gliwice,40113,33,9399_173
62653_69708,35,Gliwice,40603,33,9082_771
62653_69708,35,Gliwice,40629,33,9107_802
62653_69708,35,Gliwice,40637,33,9118_818
62653_69708,35,Gliwice,40639,33,9119_819
62653_69708,37,Gliwice,40613,33,9094_786
62653_69708,4,Gliwice,40611,33,9091_783
62653_69708,4,Gliwice,40625,33,9105_800
62653_69708,41,Gliwice,40619,33,9100_793
62653_69708,58,Gliwice,40619,33,9099_792
62653_69708,66,Gliwice,40601,33,9080_769
62653_69708,67,Gliwice,40601,33,9081_770
62653_69708,73,Gliwice,40613,33,9092_784
62653_69708,85,Gliwice,40615,33,9095_787
62653_69708,85,Gliwice,40633,33,9110_805
62653_71001,1,Tarnowskie Góry,40137/40136,12,9121_153
62653_71001,2,Tarnowskie Góry,40137/40136,12,7866_16
62653_71001,2,Tarnowskie Góry,40139/40138,12,7882_17
62653_71001,44,Tarnowskie Góry,40139/40138,12,9164_155
62653_71001,45,Tarnowskie Góry,40139/40138,12,9163_154
62653_71001,46,Tarnowskie Góry,40139/40138,12,9165_156
62653_71407,108,Lubliniec,40511,31,8714_688
62653_71407,108,Lubliniec,40513,31,8717_692
62653_71407,111,Lubliniec,40501,31,8677_354
62653_71407,111,Lubliniec,40509,31,8704_679
62653_71407,112,Lubliniec,40501,31,8678_356
62653_71407,112,Lubliniec,40503,31,8683_358
62653_71407,112,Lubliniec,40505,31,8690_672
62653_71407,112,Lubliniec,40507,31,8699_674
62653_71407,112,Lubliniec,40509,31,8705_681
62653_71407,112,Lubliniec,40515,31,8723_694
62653_71407,112,Lubliniec,40517,31,8734_700
62653_71407,113,Lubliniec,40501,31,8677_355
62653_71407,113,Lubliniec,40507,31,8702_677
62653_71407,114,Lubliniec,40503,31,8685_360
62653_71407,114,Lubliniec,40505,31,8692_366
62653_71407,114,Lubliniec,40507,31,8701_676
62653_71407,115,Lubliniec,40503,31,8684_359
62653_71407,115,Lubliniec,40505,31,8691_365
62653_71407,115,Lubliniec,40507,31,8700_675
62653_71407,115,Lubliniec,40517,31,8733_698
62653_71407,116,Lubliniec,40503,31,8686_361
62653_71407,116,Lubliniec,40505,31,8693_673
62653_71407,116,Lubliniec,40515,31,8722_693
62653_71407,117,Lubliniec,40503,31,8688_363
62653_71407,117,Lubliniec,40511,31,8712_685
62653_71407,117,Lubliniec,40515,31,8725_696
62653_71407,118,Lubliniec,40503,31,8687_362
62653_71407,118,Lubliniec,40509,31,8706_682
62653_71407,118,Lubliniec,40511,31,8713_686
62653_71407,118,Lubliniec,40515,31,8726_697
62653_71407,118,Lubliniec,40517,31,8735_702
62653_71407,119,Lubliniec,40505,31,8694_367
62653_71407,120,Lubliniec,40509,31,8704_680
62653_71407,120,Lubliniec,40517,31,8733_699
62653_71407,121,Lubliniec,40511,31,8711_684
62653_71407,122,Lubliniec,40511,31,8714_687
62653_71407,122,Lubliniec,40513,31,8717_691
62653_71407,123,Lubliniec,40513,31,8716_690
62653_71407,124,Lubliniec,40513,31,8715_689
62653_71407,125,Lubliniec,40515,31,8724_695
62653_71407,126,Lubliniec,40517,31,8735_701
62653_71407,2,Lubliniec,40501,31,7685_292
62653_71407,2,Lubliniec,40503,31,7687_293
62653_71407,2,Lubliniec,40505,31,7688_603
62653_71407,2,Lubliniec,40507,31,7690_604
62653_71407,2,Lubliniec,40509,31,7691_605
62653_71407,2,Lubliniec,40511,31,7693_606
62653_71407,2,Lubliniec,40513,31,7695_607
62653_71407,2,Lubliniec,40515,31,7697_608
62653_71407,2,Lubliniec,40517,31,7700_609
62653_71407,29,Lubliniec,40501,31,8679_357
62653_71407,29,Lubliniec,40503,31,8689_364
62653_71407,29,Lubliniec,40505,31,8695_368
62653_71407,29,Lubliniec,40507,31,8703_678
62653_71407,29,Lubliniec,40509,31,8707_683
62653_73106,18,Chorzów Batory,40365/40364,21,9151_524
62653_73106,2,Chorzów Batory,40351/40350,21,7867_332
62653_73106,2,Chorzów Batory,40353/40352,21,7868_333
62653_73106,2,Chorzów Batory,40355/40354,21,7870_334
62653_73106,2,Chorzów Batory,40357/40356,21,7871_335
62653_73106,2,Chorzów Batory,40359/40358,21,7872_336
62653_73106,2,Chorzów Batory,40360/40361,21,7874_337
62653_73106,2,Chorzów Batory,40363/40362,21,7875_338
62653_73106,2,Chorzów Batory,40365/40364,21,7877_339
62653_73106,24,Chorzów Batory,40351/40350,21,9127_504
62653_73106,24,Chorzów Batory,40359/40358,21,9142_516
62653_73106,29,Chorzów Batory,40357/40356,21,9139_513
62653_73106,31,Chorzów Batory,40369/40368,21,9159_532
62653_73106,32,Chorzów Batory,40369/40368,21,9159_533
62653_73106,34,Chorzów Batory,40353/40352,21,9129_506
62653_73106,35,Chorzów Batory,40353/40352,21,9130_507
62653_73106,41,Chorzów Batory,40360/40361,21,9145_518
62653_73106,42,Chorzów Batory,40351/40350,21,9128_505
62653_73106,46,Chorzów Batory,40363/40362,21,9148_521
62653_73106,52,Chorzów Batory,40363/40362,21,9147_520
62653_73106,53,Chorzów Batory,40363/40362,21,9146_519
62653_73106,55,Chorzów Batory,40365/40364,21,9152_525
62653_73106,56,Chorzów Batory,40359/40358,21,9140_514
62653_73106,57,Chorzów Batory,40355/40354,21,9135_509
62653_73106,57,Chorzów Batory,40359/40358,21,9141_515
62653_73106,58,Chorzów Batory,40360/40361,21,9144_517
62653_73106,59,Chorzów Batory,40351/40350,21,9122_498
62653_73106,6,Chorzów Batory,40365/40364,21,9151_523
62653_73106,60,Chorzów Batory,40351/40350,21,9125_502
62653_73106,61,Chorzów Batory,40351/40350,21,9123_499
62653_73106,62,Chorzów Batory,40351/40350,21,9126_503
62653_73106,65,Chorzów Batory,40365/40364,21,9150_522
62653_73106,68,Chorzów Batory,40351/40350,21,9123_500
62653_73106,69,Chorzów Batory,40351/40350,21,9124_501
62653_73106,70,Chorzów Batory,40355/40354,21,9134_508
62653_73106,71,Chorzów Batory,40355/40354,21,9136_510
62653_73106,72,Chorzów Batory,40357/40356,21,9137_511
62653_73106,73,Chorzów Batory,40357/40356,21,9138_512
62653_73312,11,Katowice,40369/40368,23,9158_529
62653_73312,18,Katowice,40369/40368,23,9160_535
62653_73312,2,Katowice,40369/40368,23,7880_341
62653_73312,33,Katowice,40369/40368,23,9158_531
62653_73312,42,Katowice,40643,35,8478_670
62653_73312,55,Katowice,40369/40368,23,9161_536
62653_73312,6,Katowice,40369/40368,23,9160_534
62653_73312,74,Katowice,40369/40368,23,9158_530
62653_75200,152,Łazy,40641,34,9387_878
62653_75200,153,Łazy,40641,34,9388_879
62653_75200,2,Łazy,40641,34,7989_665
62653_76109,11,Bielsko-Biała Główna,40151,13,9959_289
62653_76109,47,Bielsko-Biała Główna,40151,13,9959_290
62653_76109,48,Bielsko-Biała Główna,40151,13,8389_82
62653_76109,49,Bielsko-Biała Główna,40151,13,8389_83
62653_76109,50,Bielsko-Biała Główna,40151,13,8389_84
62653_76109,51,Bielsko-Biała Główna,40151,13,8389_85
62653_76869,19,Zwardoń,94747,179,8136_2381
62653_76869,35,Zwardoń,94747,179,9611_2566
62653_77040,178,Wisła Głębce,94163,134,8142_1745
62653_77040,35,Wisła Głębce,94163,133,9617_1920
62653_77040,48,Wisła Głębce,94163,133,8141_1744
62653_79020,10,Zakopane,43151/43150,77,8264_1218
62653_79020,7,Zakopane,43151/43150,77,9795_1381
62653_79020,8,Zakopane,43151/43150,77,8264_1216
62653_79020,9,Zakopane,43151/43150,77,8264_1217
62653_79905,1,Kraków Płaszów,43135,75,8633_1244
62653_79905,2,Kraków Płaszów,43131,75,8621_1238
62653_79905,2,Kraków Płaszów,43135,75,8632_1243
62653_79905,2,Kraków Płaszów,43137,75,8634_1245
62653_79905,3,Kraków Płaszów,43131,75,8622_1239
62653_79905,4,Kraków Płaszów,43131,75,8623_1240
62653_79905,5,Kraków Płaszów,43137,75,8635_1246
62653_79905,6,Kraków Płaszów,43137,75,8636_1247
62653_80416,1,Kraków Główny,43133,76,8627_1242
62653_80416,2,Kraków Główny,43133,76,8626_1241
67900_68205,11,Rybnik,94252,142,9727_1951
67900_68205,2,Rybnik,94252,142,8222_1767
67900_68205,281,Rybnik,94252,142,9726_1950
67900_68205,282,Rybnik,94252,142,9727_1952
67900_68700,108,Racibórz,44950,115,8767_1787
67900_68700,108,Racibórz,44958,115,8793_1800
67900_68700,11,Racibórz,44954,115,8779_1793
67900_68700,11,Racibórz,44956,115,8786_1796
67900_68700,170,Racibórz,44962,115,8805_1803
67900_68700,171,Racibórz,44964,115,8807_1805
67900_68700,172,Racibórz,44964,115,8808_1806
67900_68700,172,Racibórz,44966,115,8810_1808
67900_68700,172,Racibórz,44968,115,8814_1810
67900_68700,172,Racibórz,44970,115,8817_1816
67900_68700,173,Racibórz,44966,115,8809_1807
67900_68700,173,Racibórz,44968,115,8813_1809
67900_68700,2,Racibórz,44950,115,7716_1696
67900_68700,2,Racibórz,44954,115,7719_1698
67900_68700,2,Racibórz,44956,115,7721_1699
67900_68700,2,Racibórz,44958,115,7723_1700
67900_68700,2,Racibórz,44960,115,7725_1701
67900_68700,2,Racibórz,44966,115,7729_1704
67900_68700,2,Racibórz,44968,115,7731_1705
67900_68700,2,Racibórz,44970,115,7732_1706
67900_68700,2,Racibórz,44972,115,7733_1707
67900_68700,20,Racibórz,44952,115,7718_1697
67900_68700,20,Racibórz,44962,115,7727_1702
67900_68700,20,Racibórz,44964,115,7728_1703
67900_68700,206,Racibórz,44954,115,8777_1791
67900_68700,224,Racibórz,44952,115,8776_1789
67900_68700,225,Racibórz,44952,115,8775_1788
67900_68700,235,Racibórz,44958,115,8793_1799
67900_68700,242,Racibórz,44956,115,8785_1795
67900_68700,243,Racibórz,44958,115,8792_1798
67900_68700,25,Racibórz,44954,115,8779_1794
67900_68700,25,Racibórz,44956,115,8786_1797
67900_68700,252,Racibórz,44950,115,8766_1786
67900_68700,253,Racibórz,44954,115,8778_1792
67900_68700,254,Racibórz,44954,115,8777_1790
67900_68700,255,Racibórz,44970,115,8816_1813
67900_68700,256,Racibórz,44970,115,8816_1814
67900_68700,257,Racibórz,44972,115,8818_1817
67900_68700,258,Racibórz,44972,115,8819_1818
67900_68700,29,Racibórz,44960,115,8799_1802
67900_68700,29,Racibórz,44962,115,8806_1804
67900_68700,31,Racibórz,44970,115,8815_1811
67900_68700,32,Racibórz,44970,115,8815_1812
67900_68700,33,Racibórz,44970,115,8816_1815
67900_68700,64,Racibórz,44960,115,8798_1801
67900_73312,110,Katowice,94276,143,9787_1985
67900_73312,150,Katowice,94280,143,9791_1991
67900_73312,151,Katowice,94280,143,9791_1992
67900_73312,19,Katowice,94276,143,8253_1781
67900_73312,2,Katowice,94120,143,8040_1725
67900_73312,2,Katowice,94256,143,8251_1779
67900_73312,2,Katowice,94280,143,8254_1782
67900_73312,20,Katowice,94276,143,8252_1780
67900_73312,262,Katowice,94120,143,9459_1856
67900_73312,263,Katowice,94120,143,9460_1857
67900_73312,270,Katowice,94256,143,9783_1979
67900_73312,272,Katowice,94276,143,9786_1984
67900_73312,283,Katowice,94256,143,9784_1980
67900_73312,284,Katowice,94256,143,9784_1981
67900_73312,285,Katowice,94256,143,9784_1982
67900_73312,286,Katowice,94280,143,9791_1990
67900_73312,29,Katowice,94280,143,9792_1993
67900_73312,31,Katowice,94280,143,9789_1987
67900_73312,32,Katowice,94280,143,9789_1988
67900_73312,35,Katowice,94276,143,9788_1986
67900_73312,35,Katowice,94280,143,9790_1989
67900_73312,36,Katowice,94256,143,9783_1978
67900_73312,37,Katowice,94256,143,9785_1983
67900_73312,42,Katowice,94288,143,10049_1995
68148_73700,11,Tychy,44652,113,9307_1586
68148_73700,11,Tychy,44654,113,9311_1589
68148_73700,11,Tychy,44656,113,9314_1592
